"Year","Number","Name","Temperature","Humidity","WindSpeed","WeekDay","Months"
2016,373,"Cashmere Rd",6.75,86.25,8.666666667,"Thursday","Aug"
2017,185,"Papanui Rd",9.291666667,70.54166667,18.58333333,"Friday","Aug"
2017,148,"Heaton St",9.291666667,70.54166667,18.58333333,"Friday","Aug"
2017,83,"Main North Rd",9.291666667,70.54166667,18.58333333,"Friday","Aug"
2017,171,"Colombo St North",9.291666667,70.54166667,18.58333333,"Friday","Aug"
2017,56,"Yaldhurst Rd",9.291666667,70.54166667,18.58333333,"Friday","Aug"
2017,281,"Lincoln Rd",9.291666667,70.54166667,18.58333333,"Friday","Aug"
2017,428,"St Asaph St",9.291666667,70.54166667,18.58333333,"Friday","Aug"
2017,272,"Main Rd on-road",9.291666667,70.54166667,18.58333333,"Friday","Aug"
2017,128,"Main Rd shared path",9.291666667,70.54166667,18.58333333,"Friday","Aug"
2017,732,"Railway Cwy",9.291666667,70.54166667,18.58333333,"Friday","Aug"
2017,483,"University Dr",9.291666667,70.54166667,18.58333333,"Friday","Aug"
2017,208,"Rutland Reserve",9.291666667,70.54166667,18.58333333,"Friday","Aug"
2017,1132,"South Hagley Park",9.291666667,70.54166667,18.58333333,"Friday","Aug"
2018,100,"Papanui Rd",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,232,"Eco Display towards Antigua",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,206,"Eco Display towards Rolleston Ave",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,54,"Heaton St",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,101,"Marshland Rd",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,39,"Main North Rd",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,92,"Colombo St North",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,34,"Yaldhurst Rd",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,52,"Buckleys Rd",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,29,"Worcester St",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,178,"Lincoln Rd",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,451,"Main Rd total cyclists",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,522,"Eco Display Total Counts",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,412,"North Hagley Park",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,153,"St Asaph St",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,307,"Main Rd on-road",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,156,"Main Rd shared path",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,133,"Southern Mwy",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,557,"Cashmere Rd",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,312,"Railway Cwy",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,272,"University Dr",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,426,"Eco Display Sensor 2",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,124,"Rutland Reserve",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2018,463,"South Hagley Park",7.708333333,80.54166667,15.04166667,"Saturday","Aug"
2019,180,"Eco Display towards Antigua",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,192,"Eco Display towards Rolleston Ave",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,111,"Marshland Rd",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,17,"Main North Rd",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,76,"Colombo St North",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,46,"Buckleys Rd",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,43,"Worcester St",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,175,"Lincoln Rd",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,400,"Main Rd total cyclists",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,98,"Antigua Street",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,363,"North Hagley Park",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,260,"Main Rd on-road",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,232,"Railway Cwy",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,205,"University Dr",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,381,"Eco Display Sensor 1",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,361,"Eco Display Sensor 2",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,47,"Rutland Reserve",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,336,"South Hagley Park",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,121,"Sparks Road",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,99,"Collins Street",5.166666667,77.125,14.04166667,"Sunday","Aug"
2019,36,"Travis Road",5.166666667,77.125,14.04166667,"Sunday","Aug"
2020,146,"Papanui Rd",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,827,"Eco Display towards Antigua",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,773,"Eco Display towards Rolleston Ave",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,153,"Marshland Rd",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,102,"Worcester St",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,323,"Lincoln Rd",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,414,"Main Rd total cyclists",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,560,"Antigua Street",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,154,"Linwood Ave Shared Path",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,1485,"North Hagley Park",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,548,"St Asaph St",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,263,"Main Rd on-road",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,151,"Main Rd shared path",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,323,"Southern Mwy",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,368,"Cashmere Rd",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,693,"University Dr",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,1631,"Eco Display Sensor 1",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,190,"Charles St Shared Path",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,1285,"South Hagley Park",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,197,"Sparks Road",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,459,"Collins Street",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2020,348,"Travis Road",8.166666667,82.41666667,22.25,"Tuesday","Aug"
2016,108,"Marshland Rd",9.916666667,88.70833333,8.833333333,"Sunday","Sep"
2016,42,"Buckleys Rd",9.916666667,88.70833333,8.833333333,"Sunday","Sep"
2016,138,"Lincoln Rd",9.916666667,88.70833333,8.833333333,"Sunday","Sep"
2016,565,"Main Rd total cyclists",9.916666667,88.70833333,8.833333333,"Sunday","Sep"
2016,486,"North Hagley Park",9.916666667,88.70833333,8.833333333,"Sunday","Sep"
2016,321,"Main Rd on-road",9.916666667,88.70833333,8.833333333,"Sunday","Sep"
2016,541,"Cashmere Rd",9.916666667,88.70833333,8.833333333,"Sunday","Sep"
2017,90,"Papanui Rd",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,61,"Heaton St",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,105,"Marshland Rd",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,24,"Main North Rd",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,70,"Colombo St North",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,17,"Yaldhurst Rd",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,48,"Buckleys Rd",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,179,"Lincoln Rd",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,94,"Main Rd total cyclists",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,401,"North Hagley Park",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,189,"St Asaph St",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,70,"Main Rd on-road",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,24,"Main Rd shared path",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,102,"Cashmere Rd",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,287,"Railway Cwy",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,238,"University Dr",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,43,"Rutland Reserve",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2017,519,"South Hagley Park",8.708333333,84.54166667,22.83333333,"Monday","Sep"
2018,202,"Papanui Rd",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,888,"Eco Display towards Antigua",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,833,"Eco Display towards Rolleston Ave",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,168,"Heaton St",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,95,"Main North Rd",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,288,"Colombo St North",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,89,"Buckleys Rd",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,495,"Main Rd total cyclists",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,1691,"Eco Display Total Counts",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,1501,"North Hagley Park",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,438,"St Asaph St",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,320,"Main Rd on-road",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,175,"Main Rd shared path",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,366,"Southern Mwy",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,298,"Cashmere Rd",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,923,"University Dr",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,1735,"Eco Display Sensor 1",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,1621,"Eco Display Sensor 2",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,302,"Rutland Reserve",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,1327,"South Hagley Park",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2018,477,"Collins Street",7.333333333,78.375,12.54166667,"Tuesday","Sep"
2019,988,"Eco Display towards Antigua",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,924,"Eco Display towards Rolleston Ave",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,151,"Heaton St",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,73,"Main North Rd",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,279,"Colombo St North",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,78,"Buckleys Rd",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,124,"Worcester St",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,380,"Lincoln Rd",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,530,"Main Rd total cyclists",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,571,"Antigua Street",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,1619,"North Hagley Park",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,615,"St Asaph St",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,331,"Main Rd on-road",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,925,"Railway Cwy",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,962,"University Dr",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,1949,"Eco Display Sensor 1",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,1869,"Eco Display Sensor 2",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,387,"Rutland Reserve",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,1605,"South Hagley Park",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,264,"Sparks Road",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,551,"Collins Street",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2019,299,"Travis Road",8.166666667,74.16666667,7.416666667,"Wednesday","Sep"
2020,168,"Papanui Rd",8.75,67.375,18.66666667,"Friday","Sep"
2020,783,"Eco Display towards Antigua",8.75,67.375,18.66666667,"Friday","Sep"
2020,738,"Eco Display towards Rolleston Ave",8.75,67.375,18.66666667,"Friday","Sep"
2020,129,"Heaton St",8.75,67.375,18.66666667,"Friday","Sep"
2020,61,"Main North Rd",8.75,67.375,18.66666667,"Friday","Sep"
2020,219,"Colombo St North",8.75,67.375,18.66666667,"Friday","Sep"
2020,44,"Yaldhurst Rd",8.75,67.375,18.66666667,"Friday","Sep"
2020,92,"Worcester St",8.75,67.375,18.66666667,"Friday","Sep"
2020,364,"Lincoln Rd",8.75,67.375,18.66666667,"Friday","Sep"
2020,666,"Main Rd total cyclists",8.75,67.375,18.66666667,"Friday","Sep"
2020,1521,"Eco Display Total Counts",8.75,67.375,18.66666667,"Friday","Sep"
2020,486,"Antigua Street",8.75,67.375,18.66666667,"Friday","Sep"
2020,1447,"North Hagley Park",8.75,67.375,18.66666667,"Friday","Sep"
2020,495,"St Asaph St",8.75,67.375,18.66666667,"Friday","Sep"
2020,279,"Main Rd shared path",8.75,67.375,18.66666667,"Friday","Sep"
2020,345,"Southern Mwy",8.75,67.375,18.66666667,"Friday","Sep"
2020,782,"Railway Cwy",8.75,67.375,18.66666667,"Friday","Sep"
2020,749,"University Dr",8.75,67.375,18.66666667,"Friday","Sep"
2020,1489,"Eco Display Sensor 2",8.75,67.375,18.66666667,"Friday","Sep"
2020,162,"Charles St Shared Path",8.75,67.375,18.66666667,"Friday","Sep"
2020,1365,"South Hagley Park",8.75,67.375,18.66666667,"Friday","Sep"
2020,225,"Sparks Road",8.75,67.375,18.66666667,"Friday","Sep"
2020,496,"Collins Street",8.75,67.375,18.66666667,"Friday","Sep"
2020,340,"Travis Road",8.75,67.375,18.66666667,"Friday","Sep"
2016,151,"Heaton St",14.66666667,64.25,27.125,"Tuesday","Oct"
2016,137,"Marshland Rd",14.66666667,64.25,27.125,"Tuesday","Oct"
2016,107,"Buckleys Rd",14.66666667,64.25,27.125,"Tuesday","Oct"
2016,302,"Lincoln Rd",14.66666667,64.25,27.125,"Tuesday","Oct"
2016,581,"Main Rd total cyclists",14.66666667,64.25,27.125,"Tuesday","Oct"
2016,1259,"North Hagley Park",14.66666667,64.25,27.125,"Tuesday","Oct"
2016,656,"Cashmere Rd",14.66666667,64.25,27.125,"Tuesday","Oct"
2017,240,"Papanui Rd",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,168,"Heaton St",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,77,"Main North Rd",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,211,"Colombo St North",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,59,"Yaldhurst Rd",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,79,"Buckleys Rd",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,318,"Lincoln Rd",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,434,"Main Rd total cyclists",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,1285,"North Hagley Park",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,422,"St Asaph St",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,293,"Main Rd on-road",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,141,"Main Rd shared path",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,259,"Southern Mwy",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,447,"Cashmere Rd",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,733,"Railway Cwy",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,610,"University Dr",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2017,1251,"South Hagley Park",8.791666667,76.91666667,17.66666667,"Wednesday","Oct"
2018,224,"Papanui Rd",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,848,"Eco Display towards Antigua",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,796,"Eco Display towards Rolleston Ave",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,164,"Heaton St",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,160,"Marshland Rd",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,84,"Main North Rd",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,248,"Colombo St North",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,70,"Yaldhurst Rd",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,76,"Buckleys Rd",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,95,"Worcester St",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,464,"Main Rd total cyclists",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,1644,"Eco Display Total Counts",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,469,"Antigua Street",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,115,"Linwood Ave Shared Path",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,1479,"North Hagley Park",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,442,"St Asaph St",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,333,"Main Rd on-road",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,131,"Main Rd shared path",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,278,"Southern Mwy",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,527,"Cashmere Rd",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,906,"Railway Cwy",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,898,"University Dr",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,1579,"Eco Display Sensor 2",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,311,"Rutland Reserve",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,1366,"South Hagley Park",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,61,"Sparks Road",11.375,67.95833333,13.33333333,"Thursday","Oct"
2018,183,"Collins Street",11.375,67.95833333,13.33333333,"Thursday","Oct"
2019,98,"Papanui Rd",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,452,"Eco Display towards Antigua",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,417,"Eco Display towards Rolleston Ave",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,137,"Marshland Rd",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,28,"Main North Rd",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,24,"Yaldhurst Rd",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,47,"Worcester St",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,255,"Lincoln Rd",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,169,"Main Rd total cyclists",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,869,"Eco Display Total Counts",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,277,"Antigua Street",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,697,"North Hagley Park",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,123,"Main Rd on-road",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,46,"Main Rd shared path",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,130,"Southern Mwy",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,390,"Railway Cwy",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,446,"University Dr",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,884,"Eco Display Sensor 1",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,868,"Eco Display Sensor 2",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,127,"Rutland Reserve",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,72,"Sparks Road",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,290,"Collins Street",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2019,128,"Travis Road",9.416666667,95.79166667,17.04166667,"Friday","Oct"
2020,97,"Papanui Rd",10,79.375,9.25,"Sunday","Oct"
2020,398,"Eco Display towards Antigua",10,79.375,9.25,"Sunday","Oct"
2020,416,"Eco Display towards Rolleston Ave",10,79.375,9.25,"Sunday","Oct"
2020,58,"Heaton St",10,79.375,9.25,"Sunday","Oct"
2020,150,"Marshland Rd",10,79.375,9.25,"Sunday","Oct"
2020,32,"Main North Rd",10,79.375,9.25,"Sunday","Oct"
2020,56,"Buckleys Rd",10,79.375,9.25,"Sunday","Oct"
2020,67,"Worcester St",10,79.375,9.25,"Sunday","Oct"
2020,202,"Lincoln Rd",10,79.375,9.25,"Sunday","Oct"
2020,976,"Main Rd total cyclists",10,79.375,9.25,"Sunday","Oct"
2020,814,"Eco Display Total Counts",10,79.375,9.25,"Sunday","Oct"
2020,171,"Linwood Ave Shared Path",10,79.375,9.25,"Sunday","Oct"
2020,783,"North Hagley Park",10,79.375,9.25,"Sunday","Oct"
2020,327,"Southern Mwy",10,79.375,9.25,"Sunday","Oct"
2020,551,"Railway Cwy",10,79.375,9.25,"Sunday","Oct"
2020,331,"University Dr",10,79.375,9.25,"Sunday","Oct"
2020,885,"Eco Display Sensor 1",10,79.375,9.25,"Sunday","Oct"
2020,781,"Eco Display Sensor 2",10,79.375,9.25,"Sunday","Oct"
2020,267,"Rutland Reserve",10,79.375,9.25,"Sunday","Oct"
2020,761,"South Hagley Park",10,79.375,9.25,"Sunday","Oct"
2020,287,"Sparks Road",10,79.375,9.25,"Sunday","Oct"
2020,283,"Collins Street",10,79.375,9.25,"Sunday","Oct"
2020,80,"Travis Road",10,79.375,9.25,"Sunday","Oct"
2016,42,"Heaton St",12.16666667,64.91666667,25.08333333,"Friday","Nov"
2016,162,"Marshland Rd",12.16666667,64.91666667,25.08333333,"Friday","Nov"
2016,80,"Buckleys Rd",12.16666667,64.91666667,25.08333333,"Friday","Nov"
